Customer_ID,Age,Gender,Category,Category_ID,Item_Purchased,Item_Purchased_ID,Purchase_Amount (USD),Location,Size,Color,Color_Family,Sku_ID,Season,Review_Rating,Subscription Status,Shipping_Type,Discount_Applied,Previous_Purchases,Frequency of Purchases
3212,53,Female,Clothing,Clo_F_01,Pants,Clo_F_Pants,65,Rhode Island,L,Turquoise,Blues and Teals,SKU_2020,Winter,4.9,No,Standard,No,12,Monthly
3213,27,Female,Footwear,Footw_F_01,Sneakers,Footw_F_Sneakers,22,Wyoming,M,Indigo,Blues and Teals,SKU_2021,Winter,3.6,No,2-Day Shipping,No,21,Weekly
3214,27,Female,Accessories,ACC_F_01,Sunglasses,Acc_F_Sunglasses,56,Texas,M,Brown,,SKU_2022,Winter,3.3,No,Standard,No,33,Monthly
3217,39,Female,Clothing,Clo_F_01,Hoodie,Clo_F_Hoodie,85,Illinois,S,Olive,Greens,SKU_2023,Winter,3.4,No,Next Day Air,No,18,Weekly
3218,44,Female,Accessories,ACC_F_01,Sunglasses,Acc_F_Sunglasses,58,Oregon,M,Silver,Grayscale,SKU_2024,Fall,3.4,No,Express,No,46,Weekly
3219,37,Female,Clothing,Clo_F_01,Skirt,Clo_F_Skirt,34,Florida,M,Teal,Blues and Teals,SKU_2025,Fall,3.9,No,Express,No,49,Monthly
3220,57,Female,Outerwear,OutW_F_01,Coat,OutW_F_Coat,40,Kansas,L,White,Grayscale,SKU_2026,Summer,3.5,No,2-Day Shipping,No,39,Weekly
3223,45,Female,Accessories,ACC_F_01,Sunglasses,Acc_F_Sunglasses,84,Texas,S,Maroon,Reds and Pinks,SKU_2027,Fall,4.6,No,Store Pickup,No,22,Quarterly
3224,68,Female,Clothing,Clo_F_01,Shirt,Clo_F_Shirt,65,Montana,S,Gray,Grayscale,SKU_2028,Spring,3.9,No,Standard,No,36,Bi-Weekly
3225,37,Female,Clothing,Clo_F_01,Hoodie,Clo_F_Hoodie,80,Delaware,L,Indigo,Blues and Teals,SKU_2029,Winter,2.7,No,Free Shipping,No,18,Monthly
3226,53,Female,Clothing,Clo_F_01,Blouse,Clo_F_Blouse,98,New Hampshire,M,Pink,Reds and Pinks,SKU_2030,Fall,3,No,Store Pickup,No,31,Weekly
3227,57,Female,Footwear,Footw_F_01,Sneakers,Footw_F_Sneakers,71,Minnesota,XL,Beige,,SKU_2031,Spring,3.3,No,Next Day Air,No,38,Fortnightly
3228,28,Female,Accessories,ACC_F_01,Scarf,Acc_F_Scarf,69,Alaska,XL,White,Grayscale,SKU_2032,Fall,2.7,No,Free Shipping,No,42,Quarterly
3229,37,Female,Accessories,ACC_F_01,Jewelry,Acc_F_Jewelry,95,Connecticut,M,Yellow,Yellows and Oranges,SKU_2033,Spring,4.6,No,2-Day Shipping,No,27,Annually
3230,54,Female,Clothing,Clo_F_01,Pants,Clo_F_Pants,67,Connecticut,M,Teal,Blues and Teals,SKU_2034,Fall,2.7,No,Express,No,24,Monthly
3231,49,Female,Footwear,Footw_F_01,Sneakers,Footw_F_Sneakers,49,Kansas,M,Olive,Greens,SKU_2035,Summer,2.5,No,Next Day Air,No,38,Annually
3232,62,Female,Footwear,Footw_F_01,Shoes,Footw_F_Shoes,97,Nevada,M,Maroon,Reds and Pinks,SKU_2036,Winter,4.4,No,Free Shipping,No,9,Annually
3235,49,Female,Accessories,ACC_F_01,Jewelry,Acc_F_Jewelry,96,Washington,M,Black,Grayscale,SKU_2037,Winter,2.5,No,2-Day Shipping,No,16,Quarterly
3236,27,Female,Accessories,ACC_F_01,Belt,Acc_F_Belt,68,Kansas,M,Green,Greens,SKU_2038,Summer,4,No,Free Shipping,No,18,Monthly
3237,63,Female,Accessories,ACC_F_01,Belt,Acc_F_Belt,84,South Carolina,L,Olive,Greens,SKU_2039,Fall,4.1,No,Next Day Air,No,8,Monthly
3238,61,Female,Clothing,Clo_F_01,T-shirt,Clo_F_T-shirt,57,Vermont,M,Gray,Grayscale,SKU_2040,Summer,2.8,No,Express,No,4,Weekly
3239,25,Female,Footwear,Footw_F_01,Sneakers,Footw_F_Sneakers,84,Wyoming,XL,Teal,Blues and Teals,SKU_2041,Fall,3.4,No,2-Day Shipping,No,37,Quarterly
3243,45,Female,Clothing,Clo_F_01,Socks,Clo_F_Socks,74,Oregon,S,Beige,,SKU_2042,Fall,2.8,No,Express,No,17,Weekly
3245,65,Female,Clothing,Clo_F_01,Sweater,Clo_F_Sweater,81,Arkansas,M,Black,Grayscale,SKU_2043,Fall,4.7,No,Express,No,42,Annually
3246,63,Female,Clothing,Clo_F_01,Pants,Clo_F_Pants,76,Kansas,M,Purple,Purples,SKU_2044,Fall,3.2,No,Next Day Air,No,20,Weekly
3247,70,Female,Footwear,Footw_F_01,Sneakers,Footw_F_Sneakers,98,Michigan,M,Magenta,Reds and Pinks,SKU_2045,Summer,2.9,No,Store Pickup,No,37,Monthly
3249,22,Female,Clothing,Clo_F_01,T-shirt,Clo_F_T-shirt,79,Pennsylvania,S,Teal,Blues and Teals,SKU_2046,Summer,4.2,No,Free Shipping,No,41,Quarterly
3253,69,Female,Footwear,Footw_F_01,Sandals,Footw_F_Sandals,21,Montana,L,Brown,,SKU_2047,Spring,2.7,No,Store Pickup,No,48,Fortnightly
3255,21,Female,Clothing,Clo_F_01,Sweater,Clo_F_Sweater,31,Indiana,S,Magenta,Reds and Pinks,SKU_2048,Winter,4.9,No,Store Pickup,No,11,Every 3 Months
3256,57,Female,Clothing,Clo_F_01,Shorts,Clo_F_Shorts,40,New Jersey,M,Black,Grayscale,SKU_2049,Fall,2.8,No,Next Day Air,No,36,Monthly
3257,60,Female,Accessories,ACC_F_01,Sunglasses,Acc_F_Sunglasses,26,Wisconsin,L,Teal,Blues and Teals,SKU_2050,Winter,4.7,No,Free Shipping,No,50,Every 3 Months
3258,44,Female,Clothing,Clo_F_01,Shirt,Clo_F_Shirt,98,Minnesota,M,Brown,,SKU_2051,Fall,3.3,No,Express,No,39,Every 3 Months
3259,31,Female,Footwear,Footw_F_01,Shoes,Footw_F_Shoes,51,New Jersey,M,Magenta,Reds and Pinks,SKU_2052,Spring,4.3,No,Express,No,11,Bi-Weekly
3260,57,Female,Accessories,ACC_F_01,Hat,Acc_F_Hat,95,Oklahoma,XL,Indigo,Blues and Teals,SKU_2053,Fall,3.7,No,2-Day Shipping,No,5,Every 3 Months
3261,39,Female,Accessories,ACC_F_01,Scarf,Acc_F_Scarf,36,Wisconsin,M,Violet,Purples,SKU_2054,Summer,4.5,No,2-Day Shipping,No,7,Annually
3262,48,Female,Accessories,ACC_F_01,Belt,Acc_F_Belt,52,Rhode Island,L,Cyan,Blues and Teals,SKU_2055,Winter,3.4,No,Store Pickup,No,50,Weekly
3265,28,Female,Clothing,Clo_F_01,Pants,Clo_F_Pants,50,Maine,S,Charcoal,Grayscale,SKU_2056,Winter,4,No,Express,No,39,Bi-Weekly
3266,40,Female,Accessories,ACC_F_01,Sunglasses,Acc_F_Sunglasses,100,Alabama,M,White,Grayscale,SKU_2057,Winter,3.2,No,Express,No,28,Fortnightly
3267,49,Female,Outerwear,OutW_F_01,Coat,OutW_F_Coat,74,Alabama,S,Gray,Grayscale,SKU_2058,Winter,4.2,No,Next Day Air,No,33,Weekly
3270,27,Female,Clothing,Clo_F_01,Blouse,Clo_F_Blouse,60,Ohio,M,Blue,Blues and Teals,SKU_2059,Winter,4.9,No,Express,No,25,Monthly
3271,59,Female,Clothing,Clo_F_01,Socks,Clo_F_Socks,25,Illinois,M,Indigo,Blues and Teals,SKU_2060,Winter,4.7,No,Express,No,48,Annually
3272,35,Female,Clothing,Clo_F_01,Socks,Clo_F_Socks,55,Nevada,XL,Magenta,Reds and Pinks,SKU_2061,Spring,4.4,No,Standard,No,30,Weekly
3273,58,Female,Footwear,Footw_F_01,Shoes,Footw_F_Shoes,99,Texas,M,Lavender,Purples,SKU_2062,Winter,3.1,No,Next Day Air,No,34,Quarterly
3275,46,Female,Clothing,Clo_F_01,Sweater,Clo_F_Sweater,20,Oklahoma,M,Cyan,Blues and Teals,SKU_2063,Spring,3.9,No,Store Pickup,No,14,Fortnightly
3276,43,Female,Clothing,Clo_F_01,Pants,Clo_F_Pants,88,Alabama,XL,Green,Greens,SKU_2064,Summer,2.6,No,2-Day Shipping,No,2,Weekly
3277,39,Female,Accessories,ACC_F_01,Scarf,Acc_F_Scarf,99,South Dakota,M,White,Grayscale,SKU_2065,Summer,4,No,Store Pickup,No,41,Every 3 Months
3278,59,Female,Clothing,Clo_F_01,Skirt,Clo_F_Skirt,86,Texas,M,Blue,Blues and Teals,SKU_2066,Spring,4.9,No,Store Pickup,No,3,Monthly
3279,59,Female,Clothing,Clo_F_01,Dress,Clo_F_Dress,70,Montana,M,Black,Grayscale,SKU_2067,Summer,3.3,No,2-Day Shipping,No,18,Weekly
3280,59,Female,Accessories,ACC_F_01,Hat,Acc_F_Hat,50,Wyoming,S,Red,Reds and Pinks,SKU_2068,Fall,3,No,Express,No,1,Fortnightly
3282,27,Female,Clothing,Clo_F_01,Pants,Clo_F_Pants,69,Oregon,L,Gold,Yellows and Oranges,SKU_2069,Winter,3.1,No,Free Shipping,No,41,Annually
3283,24,Female,Clothing,Clo_F_01,T-shirt,Clo_F_T-shirt,94,California,M,Red,Reds and Pinks,SKU_2070,Fall,4.8,No,Next Day Air,No,5,Monthly
3285,70,Female,Accessories,ACC_F_01,Scarf,Acc_F_Scarf,79,Kentucky,L,White,Grayscale,SKU_2071,Spring,4.5,No,2-Day Shipping,No,20,Annually
3286,58,Female,Accessories,ACC_F_01,Hat,Acc_F_Hat,31,Hawaii,XL,Magenta,Reds and Pinks,SKU_2072,Fall,4.6,No,Free Shipping,No,11,Weekly
3287,45,Female,Outerwear,OutW_F_01,Jacket,OutW_F_Jacket,67,Illinois,L,Pink,Reds and Pinks,SKU_2073,Winter,5,No,Express,No,4,Fortnightly
3289,67,Female,Accessories,ACC_F_01,Handbag,Acc_F_Handbag,61,South Carolina,XL,White,Grayscale,SKU_2074,Spring,4.9,No,Next Day Air,No,19,Bi-Weekly
3291,52,Female,Outerwear,OutW_F_01,Coat,OutW_F_Coat,82,North Dakota,L,Black,Grayscale,SKU_2075,Spring,3.1,No,Free Shipping,No,2,Monthly
3293,62,Female,Accessories,ACC_F_01,Handbag,Acc_F_Handbag,23,Missouri,L,Gray,Grayscale,SKU_2076,Spring,4.9,No,Standard,No,18,Fortnightly
3296,70,Female,Clothing,Clo_F_01,Blouse,Clo_F_Blouse,34,West Virginia,S,Lavender,Purples,SKU_2077,Summer,2.8,No,Next Day Air,No,15,Weekly
3297,20,Female,Clothing,Clo_F_01,Blouse,Clo_F_Blouse,23,Alaska,M,Green,Greens,SKU_2078,Spring,4.2,No,Next Day Air,No,47,Quarterly
3299,65,Female,Outerwear,OutW_F_01,Jacket,OutW_F_Jacket,73,New Mexico,M,Brown,,SKU_2079,Fall,3.5,No,Express,No,6,Every 3 Months
3300,45,Female,Clothing,Clo_F_01,Shorts,Clo_F_Shorts,32,South Dakota,L,Teal,Blues and Teals,SKU_2080,Spring,4,No,2-Day Shipping,No,18,Monthly
3301,26,Female,Accessories,ACC_F_01,Hat,Acc_F_Hat,80,Oklahoma,M,Charcoal,Grayscale,SKU_2081,Spring,4,No,Express,No,40,Bi-Weekly
3302,36,Female,Clothing,Clo_F_01,Pants,Clo_F_Pants,58,Oklahoma,XL,Charcoal,Grayscale,SKU_2082,Summer,2.5,No,Free Shipping,No,31,Fortnightly
3303,36,Female,Clothing,Clo_F_01,Blouse,Clo_F_Blouse,82,Alabama,XL,Beige,,SKU_2083,Winter,4.2,No,Standard,No,31,Bi-Weekly
3304,20,Female,Accessories,ACC_F_01,Belt,Acc_F_Belt,60,Mississippi,S,Turquoise,Blues and Teals,SKU_2084,Summer,3.4,No,Next Day Air,No,4,Fortnightly
3305,30,Female,Accessories,ACC_F_01,Handbag,Acc_F_Handbag,79,Mississippi,XL,Orange,Yellows and Oranges,SKU_2085,Fall,4.8,No,Next Day Air,No,36,Every 3 Months
3306,34,Female,Clothing,Clo_F_01,Hoodie,Clo_F_Hoodie,41,Nebraska,L,Cyan,Blues and Teals,SKU_2086,Summer,4.9,No,Standard,No,31,Bi-Weekly
3307,63,Female,Outerwear,OutW_F_01,Jacket,OutW_F_Jacket,39,Colorado,L,Orange,Yellows and Oranges,SKU_2087,Summer,3.6,No,Store Pickup,No,6,Fortnightly
3308,18,Female,Accessories,ACC_F_01,Scarf,Acc_F_Scarf,36,Pennsylvania,S,Green,Greens,SKU_2088,Winter,4,No,Store Pickup,No,1,Monthly
3309,55,Female,Clothing,Clo_F_01,Jeans,Clo_F_Jeans,70,Utah,M,Pink,Reds and Pinks,SKU_2089,Fall,2.6,No,Express,No,29,Monthly
3311,45,Female,Outerwear,OutW_F_01,Jacket,OutW_F_Jacket,27,Iowa,M,Pink,Reds and Pinks,SKU_2090,Winter,3.6,No,Free Shipping,No,12,Fortnightly
3313,55,Female,Footwear,Footw_F_01,Sneakers,Footw_F_Sneakers,75,Louisiana,L,Black,Grayscale,SKU_2091,Summer,3.9,No,Next Day Air,No,45,Quarterly
3314,55,Female,Accessories,ACC_F_01,Hat,Acc_F_Hat,30,Kansas,XL,Black,Grayscale,SKU_2092,Fall,3.9,No,Express,No,45,Monthly
3315,55,Female,Clothing,Clo_F_01,Socks,Clo_F_Socks,94,Kansas,M,Violet,Purples,SKU_2093,Spring,3.3,No,Standard,No,8,Quarterly
3316,48,Female,Accessories,ACC_F_01,Scarf,Acc_F_Scarf,68,Kentucky,S,Gold,Yellows and Oranges,SKU_2094,Summer,2.9,No,Standard,No,4,Every 3 Months
3318,21,Female,Accessories,ACC_F_01,Hat,Acc_F_Hat,67,North Carolina,XL,Pink,Reds and Pinks,SKU_2095,Summer,4.7,No,Standard,No,30,Quarterly
3319,45,Female,Outerwear,OutW_F_01,Jacket,OutW_F_Jacket,46,North Dakota,M,Olive,Greens,SKU_2096,Summer,3.9,No,Free Shipping,No,15,Monthly
3320,23,Female,Clothing,Clo_F_01,Shorts,Clo_F_Shorts,31,North Dakota,M,Indigo,Blues and Teals,SKU_2097,Summer,4.3,No,Next Day Air,No,17,Every 3 Months
3321,66,Female,Clothing,Clo_F_01,Blouse,Clo_F_Blouse,44,Illinois,XL,Silver,Grayscale,SKU_2098,Fall,4.2,No,2-Day Shipping,No,45,Every 3 Months
3323,52,Female,Clothing,Clo_F_01,Sweater,Clo_F_Sweater,92,Indiana,XL,Orange,Yellows and Oranges,SKU_2099,Winter,4.6,No,Next Day Air,No,43,Weekly
3325,37,Female,Clothing,Clo_F_01,T-shirt,Clo_F_T-shirt,32,Missouri,S,Red,Reds and Pinks,SKU_2100,Fall,3.3,No,Standard,No,41,Weekly
3326,29,Female,Footwear,Footw_F_01,Sandals,Footw_F_Sandals,97,Alaska,M,Maroon,Reds and Pinks,SKU_2101,Fall,3.7,No,2-Day Shipping,No,16,Monthly
3327,47,Female,Accessories,ACC_F_01,Gloves,Acc_F_Gloves,95,North Dakota,M,Magenta,Reds and Pinks,SKU_2102,Summer,4.3,No,Standard,No,10,Annually
3330,34,Female,Accessories,ACC_F_01,Backpack,Acc_F_Backpack,54,New Jersey,M,Gray,Grayscale,SKU_2103,Winter,3.8,No,Express,No,1,Bi-Weekly
3331,38,Female,Footwear,Footw_F_01,Sneakers,Footw_F_Sneakers,96,Missouri,M,Black,Grayscale,SKU_2104,Spring,3.2,No,2-Day Shipping,No,41,Quarterly
3332,55,Female,Accessories,ACC_F_01,Sunglasses,Acc_F_Sunglasses,58,California,M,Pink,Reds and Pinks,SKU_2105,Summer,3.5,No,Free Shipping,No,39,Quarterly
3333,27,Female,Clothing,Clo_F_01,T-shirt,Clo_F_T-shirt,23,Washington,M,Silver,Grayscale,SKU_2106,Summer,3.1,No,2-Day Shipping,No,1,Bi-Weekly
3335,66,Female,Clothing,Clo_F_01,Shirt,Clo_F_Shirt,23,California,M,Beige,,SKU_2107,Summer,3.4,No,Free Shipping,No,21,Annually
3336,44,Female,Accessories,ACC_F_01,Hat,Acc_F_Hat,94,Texas,XL,Cyan,Blues and Teals,SKU_2108,Winter,3.5,No,Express,No,48,Quarterly
3338,23,Female,Outerwear,OutW_F_01,Jacket,OutW_F_Jacket,23,Arizona,L,Blue,Blues and Teals,SKU_2109,Winter,4.4,No,2-Day Shipping,No,45,Bi-Weekly
3339,29,Female,Clothing,Clo_F_01,Skirt,Clo_F_Skirt,94,Minnesota,L,White,Grayscale,SKU_2110,Winter,2.9,No,2-Day Shipping,No,46,Monthly
3340,20,Female,Accessories,ACC_F_01,Gloves,Acc_F_Gloves,99,Nebraska,M,Cyan,Blues and Teals,SKU_2111,Fall,3.6,No,Store Pickup,No,35,Fortnightly
3341,42,Female,Clothing,Clo_F_01,T-shirt,Clo_F_T-shirt,36,Virginia,XL,Maroon,Reds and Pinks,SKU_2112,Fall,4.4,No,Free Shipping,No,47,Fortnightly
3342,55,Female,Outerwear,OutW_F_01,Jacket,OutW_F_Jacket,50,Connecticut,XL,Olive,Greens,SKU_2113,Summer,4.5,No,Standard,No,35,Monthly
3343,66,Female,Outerwear,OutW_F_01,Jacket,OutW_F_Jacket,81,New Jersey,M,Violet,Purples,SKU_2114,Spring,3.8,No,Free Shipping,No,45,Weekly
3344,24,Female,Clothing,Clo_F_01,Shorts,Clo_F_Shorts,31,Kentucky,XL,Green,Greens,SKU_2115,Winter,3.6,No,2-Day Shipping,No,6,Bi-Weekly
3346,28,Female,Accessories,ACC_F_01,Handbag,Acc_F_Handbag,91,Florida,M,Turquoise,Blues and Teals,SKU_2116,Summer,4,No,2-Day Shipping,No,3,Bi-Weekly
3347,30,Female,Clothing,Clo_F_01,Jeans,Clo_F_Jeans,99,Oklahoma,M,Black,Grayscale,SKU_2117,Summer,3.4,No,Express,No,30,Quarterly
3348,22,Female,Footwear,Footw_F_01,Shoes,Footw_F_Shoes,70,Iowa,XL,Cyan,Blues and Teals,SKU_2118,Summer,4.4,No,Standard,No,28,Bi-Weekly
3349,28,Female,Clothing,Clo_F_01,T-shirt,Clo_F_T-shirt,74,New Hampshire,L,Gray,Grayscale,SKU_2119,Winter,2.8,No,Standard,No,15,Every 3 Months
3350,35,Female,Accessories,ACC_F_01,Jewelry,Acc_F_Jewelry,79,Georgia,M,Red,Reds and Pinks,SKU_2120,Fall,2.8,No,Store Pickup,No,29,Quarterly
3351,45,Female,Accessories,ACC_F_01,Handbag,Acc_F_Handbag,33,Mississippi,S,Olive,Greens,SKU_2121,Fall,4.9,No,2-Day Shipping,No,15,Bi-Weekly
3352,43,Female,Clothing,Clo_F_01,Shirt,Clo_F_Shirt,49,New Hampshire,L,Cyan,Blues and Teals,SKU_2122,Spring,4.2,No,2-Day Shipping,No,18,Fortnightly
3354,31,Female,Clothing,Clo_F_01,Dress,Clo_F_Dress,66,Ohio,L,Teal,Blues and Teals,SKU_2123,Fall,4.6,No,Free Shipping,No,19,Every 3 Months
3355,42,Female,Clothing,Clo_F_01,Skirt,Clo_F_Skirt,45,Maryland,M,Orange,Yellows and Oranges,SKU_2124,Fall,2.8,No,Next Day Air,No,15,Weekly
3357,39,Female,Clothing,Clo_F_01,Jeans,Clo_F_Jeans,48,Tennessee,M,Silver,Grayscale,SKU_2125,Summer,3.5,No,Store Pickup,No,13,Bi-Weekly
3359,56,Female,Clothing,Clo_F_01,T-shirt,Clo_F_T-shirt,59,Tennessee,M,Magenta,Reds and Pinks,SKU_2126,Fall,3.4,No,2-Day Shipping,No,26,Annually
3361,22,Female,Outerwear,OutW_F_01,Jacket,OutW_F_Jacket,81,Minnesota,M,Maroon,Reds and Pinks,SKU_2127,Spring,3.3,No,2-Day Shipping,No,47,Every 3 Months
3364,58,Female,Clothing,Clo_F_01,Sweater,Clo_F_Sweater,23,California,M,Turquoise,Blues and Teals,SKU_2128,Winter,3,No,Next Day Air,No,46,Bi-Weekly
3367,38,Female,Accessories,ACC_F_01,Gloves,Acc_F_Gloves,65,North Carolina,M,Red,Reds and Pinks,SKU_2129,Spring,3.6,No,2-Day Shipping,No,47,Quarterly
3368,44,Female,Clothing,Clo_F_01,T-shirt,Clo_F_T-shirt,48,Tennessee,M,Blue,Blues and Teals,SKU_2130,Summer,3.1,No,Store Pickup,No,6,Fortnightly
3370,47,Female,Clothing,Clo_F_01,Sweater,Clo_F_Sweater,51,Maine,M,Indigo,Blues and Teals,SKU_2131,Winter,3.8,No,2-Day Shipping,No,42,Monthly
3372,49,Female,Clothing,Clo_F_01,Hoodie,Clo_F_Hoodie,99,Colorado,S,Turquoise,Blues and Teals,SKU_2132,Winter,4,No,Next Day Air,No,28,Annually
3374,70,Female,Footwear,Footw_F_01,Sandals,Footw_F_Sandals,52,Minnesota,M,Purple,Purples,SKU_2133,Spring,3.5,No,Store Pickup,No,12,Every 3 Months
3376,51,Female,Footwear,Footw_F_01,Boots,Footw_F_Boots,98,Connecticut,XL,Yellow,Yellows and Oranges,SKU_2134,Fall,4.9,No,Express,No,8,Annually
3378,37,Female,Clothing,Clo_F_01,Shirt,Clo_F_Shirt,32,Kentucky,M,Yellow,Yellows and Oranges,SKU_2135,Winter,4.6,No,Next Day Air,No,18,Fortnightly
3381,41,Female,Clothing,Clo_F_01,Dress,Clo_F_Dress,52,North Dakota,L,Blue,Blues and Teals,SKU_2136,Summer,3.8,No,Standard,No,6,Every 3 Months
3382,57,Female,Accessories,ACC_F_01,Hat,Acc_F_Hat,66,Minnesota,L,Turquoise,Blues and Teals,SKU_2137,Winter,4.7,No,Standard,No,27,Quarterly
3384,27,Female,Outerwear,OutW_F_01,Coat,OutW_F_Coat,43,Delaware,M,Pink,Reds and Pinks,SKU_2138,Fall,2.6,No,Next Day Air,No,39,Bi-Weekly
3385,39,Female,Clothing,Clo_F_01,Hoodie,Clo_F_Hoodie,24,Minnesota,L,Maroon,Reds and Pinks,SKU_2139,Summer,3.8,No,Free Shipping,No,9,Quarterly
3387,34,Female,Clothing,Clo_F_01,T-shirt,Clo_F_T-shirt,62,Michigan,M,Lavender,Purples,SKU_2140,Fall,2.6,No,2-Day Shipping,No,36,Quarterly
3388,53,Female,Clothing,Clo_F_01,Pants,Clo_F_Pants,78,New Jersey,S,Pink,Reds and Pinks,SKU_2141,Spring,3.4,No,2-Day Shipping,No,2,Bi-Weekly
3390,38,Female,Clothing,Clo_F_01,Pants,Clo_F_Pants,57,North Carolina,L,Maroon,Reds and Pinks,SKU_2142,Fall,3.8,No,Free Shipping,No,39,Annually
3391,32,Female,Clothing,Clo_F_01,Socks,Clo_F_Socks,70,Oregon,S,Red,Reds and Pinks,SKU_2143,Summer,3,No,Next Day Air,No,38,Annually
3392,47,Female,Clothing,Clo_F_01,Hoodie,Clo_F_Hoodie,57,Montana,M,Silver,Grayscale,SKU_2144,Fall,3.7,No,2-Day Shipping,No,6,Every 3 Months
3393,53,Female,Accessories,ACC_F_01,Scarf,Acc_F_Scarf,74,New Jersey,XL,Blue,Blues and Teals,SKU_2145,Winter,4.4,No,Free Shipping,No,6,Bi-Weekly
3395,31,Female,Footwear,Footw_F_01,Sandals,Footw_F_Sandals,98,Vermont,S,Yellow,Yellows and Oranges,SKU_2146,Spring,4.2,No,Store Pickup,No,9,Annually
3397,29,Female,Clothing,Clo_F_01,Pants,Clo_F_Pants,37,Tennessee,XL,Black,Grayscale,SKU_2147,Winter,5,No,Next Day Air,No,5,Quarterly
3398,19,Female,Clothing,Clo_F_01,Blouse,Clo_F_Blouse,38,New Jersey,L,Yellow,Yellows and Oranges,SKU_2148,Summer,2.7,No,Standard,No,13,Bi-Weekly
3399,54,Female,Clothing,Clo_F_01,Jeans,Clo_F_Jeans,60,Montana,L,Pink,Reds and Pinks,SKU_2149,Winter,3.8,No,Standard,No,44,Fortnightly
3400,40,Female,Clothing,Clo_F_01,Pants,Clo_F_Pants,55,Montana,XL,Yellow,Yellows and Oranges,SKU_2150,Winter,3.3,No,Standard,No,36,Annually
3402,44,Female,Accessories,ACC_F_01,Backpack,Acc_F_Backpack,71,Nevada,L,Peach,Yellows and Oranges,SKU_2151,Winter,3.4,No,Standard,No,39,Weekly
3403,22,Female,Clothing,Clo_F_01,Hoodie,Clo_F_Hoodie,61,Louisiana,M,Black,Grayscale,SKU_2152,Spring,4.4,No,2-Day Shipping,No,11,Every 3 Months
3405,69,Female,Accessories,ACC_F_01,Gloves,Acc_F_Gloves,34,South Carolina,L,Olive,Greens,SKU_2153,Fall,3.9,No,2-Day Shipping,No,34,Annually
3406,28,Female,Clothing,Clo_F_01,Blouse,Clo_F_Blouse,87,Washington,M,White,Grayscale,SKU_2154,Summer,4.2,No,Store Pickup,No,47,Bi-Weekly
3407,57,Female,Clothing,Clo_F_01,Sweater,Clo_F_Sweater,79,Nebraska,M,Red,Reds and Pinks,SKU_2155,Spring,4,No,Store Pickup,No,24,Quarterly
3408,46,Female,Clothing,Clo_F_01,Dress,Clo_F_Dress,46,Alabama,S,Purple,Purples,SKU_2156,Spring,2.6,No,Store Pickup,No,20,Quarterly
3409,48,Female,Clothing,Clo_F_01,Socks,Clo_F_Socks,72,Montana,L,Purple,Purples,SKU_2157,Summer,4.4,No,Standard,No,11,Annually
3411,50,Female,Footwear,Footw_F_01,Sandals,Footw_F_Sandals,76,Ohio,L,Teal,Blues and Teals,SKU_2158,Summer,4.3,No,Free Shipping,No,38,Bi-Weekly
3413,61,Female,Footwear,Footw_F_01,Sandals,Footw_F_Sandals,83,Indiana,M,Magenta,Reds and Pinks,SKU_2159,Fall,3.8,No,Store Pickup,No,31,Quarterly
3414,34,Female,Accessories,ACC_F_01,Gloves,Acc_F_Gloves,90,Delaware,XL,Black,Grayscale,SKU_2160,Winter,2.5,No,Express,No,16,Bi-Weekly
3416,38,Female,Clothing,Clo_F_01,Blouse,Clo_F_Blouse,68,New York,M,Gold,Yellows and Oranges,SKU_2161,Fall,3,No,2-Day Shipping,No,15,Annually
3418,54,Female,Outerwear,OutW_F_01,Coat,OutW_F_Coat,35,Massachusetts,M,Blue,Blues and Teals,SKU_2162,Summer,2.9,No,2-Day Shipping,No,22,Fortnightly
3423,19,Female,Outerwear,OutW_F_01,Coat,OutW_F_Coat,91,New York,L,Beige,,SKU_2163,Winter,3.2,No,Next Day Air,No,9,Monthly
3426,38,Female,Accessories,ACC_F_01,Hat,Acc_F_Hat,54,Michigan,M,Blue,Blues and Teals,SKU_2164,Summer,4.3,No,Next Day Air,No,3,Bi-Weekly
3428,39,Female,Clothing,Clo_F_01,T-shirt,Clo_F_T-shirt,38,Michigan,XL,Turquoise,Blues and Teals,SKU_2165,Winter,2.5,No,Store Pickup,No,44,Annually
3430,27,Female,Clothing,Clo_F_01,Skirt,Clo_F_Skirt,96,Alaska,S,Purple,Purples,SKU_2166,Winter,4.6,No,Express,No,34,Weekly
3431,67,Female,Clothing,Clo_F_01,Socks,Clo_F_Socks,73,Montana,M,Lavender,Purples,SKU_2167,Winter,4.2,No,Next Day Air,No,17,Every 3 Months
3432,46,Female,Accessories,ACC_F_01,Belt,Acc_F_Belt,49,New Mexico,S,Green,Greens,SKU_2168,Summer,4.2,No,Express,No,20,Annually
3434,62,Female,Clothing,Clo_F_01,Socks,Clo_F_Socks,93,Alaska,M,Yellow,Yellows and Oranges,SKU_2169,Spring,4.5,No,Free Shipping,No,28,Annually
3435,31,Female,Clothing,Clo_F_01,Pants,Clo_F_Pants,72,Ohio,S,Orange,Yellows and Oranges,SKU_2170,Summer,3.3,No,2-Day Shipping,No,6,Fortnightly
3436,68,Female,Clothing,Clo_F_01,Socks,Clo_F_Socks,91,Montana,M,Beige,,SKU_2171,Summer,2.7,No,2-Day Shipping,No,50,Bi-Weekly
